BARCODE,LABEL,ARRAY_RESULT,PCB NO,STEP_RESULT,MODEL,START TIME,END TIME,NO,NAME,NAME_DETAIL,VOLT(V),MIN_1,TYP_1,MAX_2,MEAS_1,MIN_2,TYP_2,MAX_2,MEAS_2,CAN_STD,MEAS_CAN,DTC CODE,MEAS_DTC CODE,STEP TIME,CAN:TX-1,CAN:RX-1,CAN:TX-2,DATA:RX-2
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,62,,출력 전압/전류 실측,16,-,-,-,-,190,200,215, 209.70,-,-,-,-,00.00.577,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,65,TURN 3 ,출력 전압/전류 실측,13.5,-,-,-,-,190,200,215, 209.30,-,-,-,-,00.01.016,760 | 05 2F F0 23 03 10 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,65,,출력 전압/전류 실측,9,-,-,-,-,190,200,215, 209.30,-,-,-,-,00.01.359,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,65,,출력 전압/전류 실측,16,-,-,-,-,190,200,215, 209.30,-,-,-,-,00.00.561,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,68,CTR PSTN_CL 기능검증,입력 전류 실측,13.5,200,240,280, 237.60,-,-,-,-,-,-,-,-,00.01.002,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,69,,출력 전압/전류 실측,13.5,-,-,-,-,19,22,25,  22.50,-,-,-,-,00.01.691,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,69,,출력 전압/전류 실측,9,-,-,-,-,19,22,25,  22.50,-,-,-,-,00.01.606,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,69,,출력 전압/전류 실측,16,-,-,-,-,19,22,25,  22.50,-,-,-,-,00.00.567,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,72,CTR PSTN_CL (TURN 점등조건),출력 전압/전류 실측,13.5,-,-,-,-,19,22,25,  22.60,-,-,-,-,00.01.022,760 | 05 2F F0 23 03 18 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,72,,출력 전압/전류 실측,9,-,-,-,-,19,22,25,  22.50,-,-,-,-,00.01.262,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,72,,출력 전압/전류 실측,16,-,-,-,-,19,22,25,  22.60,-,-,-,-,00.00.579,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,75,SESSION,Com Open,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.950,760 | 02 10 03 00 00 00 00 00 | ,768 | 06 50 03 00 32 01 F4 AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,76,,Security Access,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.697,760 | 02 27 11 00 00 00 00 00 | 30 00 14 00 00 00 00 00 | ,768 | 10 0A 67 11 05 13 8B 57 | 21 C9 25 40 02 AA AA AA | ,760 | 10 0A 27 12 B7 27 F0 B3 | 21 48 BA 77 92 00 00 00 | ,768 | 02 67 12 AA AA AA AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,77,파라메타 입력_HM/NON DWL/CTR,Vehicle Coding Information,13.5,-,-,-,-,-,-,-,-,00 00 00 12 01 00 01 00,00 00 00 12 01 00 01 00,-,-,00.00.636,760 | 10 0B 2E C0 DE 00 00 00 | 21 12 01 00 01 00 00 00 | ,768 | 03 6E C0 DE AA AA AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,78,LOW 기능검증,입력 전류 실측,13.5,1320,1650,1980,1617.70,-,-,-,-,-,-,-,-,00.00.572,760 | 05 2F F0 23 03 01 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,79,,출력 전압/전류 실측_Low,13.5,-,-,-,-,646,680,714, 677.90,-,-,-,-,00.01.764,760 | 05 2F F0 23 03 01 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,79,,출력 전압/전류 실측_Low,9,-,-,-,-,646,680,714, 683.00,-,-,-,-,00.01.298,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,79,,출력 전압/전류 실측_Low,16,-,-,-,-,646,680,714, 683.00,-,-,-,-,00.00.574,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,82,,출력 전압/전류 실측_Low Assist,13.5,-,-,-,-,266,280,294, 280.00,-,-,-,-,00.01.010,760 | 05 2F F0 23 03 01 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,82,,출력 전압/전류 실측_Low Assist,9,-,-,-,-,266,280,294, 281.50,-,-,-,-,00.01.298,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,82,,출력 전압/전류 실측_Low Assist,16,-,-,-,-,266,280,294, 281.50,-,-,-,-,00.00.575,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,85,HIGH 기능검증,입력 전류 실측,13.5,1080,1350,1620,1241.70,-,-,-,-,-,-,-,-,00.00.981,760 | 05 2F F0 23 03 02 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,86,,출력 전압/전류 실측,13.5,-,-,-,-,703,740,777, 744.00,-,-,-,-,00.01.712,760 | 05 2F F0 23 03 02 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,86,,출력 전압/전류 실측,9,-,-,-,-,703,740,777, 743.90,-,-,-,-,00.01.292,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,86,,출력 전압/전류 실측,16,-,-,-,-,703,740,777, 743.80,-,-,-,-,00.00.707,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,89,DRL 기능검증,입력 전류 실측,13.5,2160,2700,3240,2901.60,-,-,-,-,-,-,-,-,00.01.167,760 | 05 2F F0 23 03 04 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,90,DRL 1,출력 전압/전류 실측,13.5,-,-,-,-,836,880,924, 884.20,-,-,-,-,00.01.662,760 | 05 2F F0 23 03 04 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,90,,출력 전압/전류 실측,9,-,-,-,-,836,880,924, 884.10,-,-,-,-,00.01.778,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,90,,출력 전압/전류 실측,16,-,-,-,-,836,880,924, 884.00,-,-,-,-,00.00.577,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,93,DRL 2,출력 전압/전류 실측,13.5,-,-,-,-,627,660,693, 669.00,-,-,-,-,00.01.014,760 | 05 2F F0 23 03 04 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,93,,출력 전압/전류 실측,9,-,-,-,-,627,660,693, 668.90,-,-,-,-,00.01.294,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,93,,출력 전압/전류 실측,16,-,-,-,-,627,660,693, 668.90,-,-,-,-,00.00.603,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,96,PSTN 기능검증,입력 전류 실측,13.5,315,394,472, 378.60,-,-,-,-,-,-,-,-,00.00.988,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,97,PSTN 1,출력 전압/전류 실측,13.5,-,-,-,-,43,49,55,  48.80,-,-,-,-,00.01.763,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,97,,출력 전압/전류 실측,9,-,-,-,-,43,49,55,  48.70,-,-,-,-,00.01.295,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,97,,출력 전압/전류 실측,16,-,-,-,-,43,49,55,  48.80,-,-,-,-,00.00.606,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,100,PSTN 2,출력 전압/전류 실측,13.5,-,-,-,-,34,37,42,  37.00,-,-,-,-,00.01.022,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,100,,출력 전압/전류 실측,9,-,-,-,-,34,37,42,  37.20,-,-,-,-,00.01.340,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,100,,출력 전압/전류 실측,16,-,-,-,-,34,37,42,  37.20,-,-,-,-,00.00.563,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,103,PSTN 1 (TURN 점등조건),출력 전압/전류 실측,13.5,-,-,-,-,14,18,22,  17.90,-,-,-,-,00.01.027,760 | 05 2F F0 23 03 18 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,103,,출력 전압/전류 실측,9,-,-,-,-,14,18,22,  17.90,-,-,-,-,00.01.261,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,103,,출력 전압/전류 실측,16,-,-,-,-,14,18,22,  17.80,-,-,-,-,00.00.560,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,106,PSTN 2 (TURN 점등조건),출력 전압/전류 실측,13.5,-,-,-,-,10,14,18,  13.80,-,-,-,-,00.00.968,760 | 05 2F F0 23 03 18 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,106,,출력 전압/전류 실측,9,-,-,-,-,10,14,18,  13.80,-,-,-,-,00.01.259,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,106,,출력 전압/전류 실측,16,-,-,-,-,10,14,18,  13.90,-,-,-,-,00.00.577,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,109,TURN 기능검증,입력 전류 실측,13.5,2816,3527,4232,3532.40,-,-,-,-,-,-,-,-,00.01.017,760 | 05 2F F0 23 03 10 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,110,TURN 1,출력 전압/전류 실측,13.5,-,-,-,-,313,330,347, 333.70,-,-,-,-,00.01.698,760 | 05 2F F0 23 03 10 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,110,,출력 전압/전류 실측,9,-,-,-,-,313,330,347, 333.70,-,-,-,-,00.01.300,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,110,,출력 전압/전류 실측,16,-,-,-,-,313,330,347, 333.70,-,-,-,-,00.00.573,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,113,TURN 2,출력 전압/전류 실측,13.5,-,-,-,-,313,330,347, 333.10,-,-,-,-,00.00.982,760 | 05 2F F0 23 03 10 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,113,,출력 전압/전류 실측,9,-,-,-,-,313,330,347, 333.10,-,-,-,-,00.01.266,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,113,,출력 전압/전류 실측,16,-,-,-,-,313,330,347, 333.10,-,-,-,-,00.00.565,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,116,TURN 3 ,출력 전압/전류 실측,13.5,-,-,-,-,313,330,347, 333.40,-,-,-,-,00.00.983,760 | 05 2F F0 23 03 10 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,116,,출력 전압/전류 실측,9,-,-,-,-,313,330,347, 333.30,-,-,-,-,00.01.257,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,116,,출력 전압/전류 실측,16,-,-,-,-,313,330,347, 333.40,-,-,-,-,00.00.573,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,119,SIDE MARKER 기능검증,출력 전압/전류 실측,13.5,-,-,-,-,118.75,125,131.25, 124.50,-,-,-,-,00.00.985,760 | 05 2F F0 23 03 80 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,119,,출력 전압/전류 실측,9,-,-,-,-,118.75,125,131.25, 124.50,-,-,-,-,00.01.356,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,119,,출력 전압/전류 실측,16,-,-,-,-,118.75,125,131.25, 124.50,-,-,-,-,00.00.565,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,122,CTR PSTN_HM 기능검증,입력 전류 실측,13.5,315,394,472, 380.60,-,-,-,-,-,-,-,-,00.01.033,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,123,,출력 전압/전류 실측,13.5,-,-,-,-,36,41,46,  41.10,-,-,-,-,00.01.727,760 | 05 2F F0 23 03 08 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,123,,출력 전압/전류 실측,9,-,-,-,-,36,41,46,  41.10,-,-,-,-,00.01.151,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,123,,출력 전압/전류 실측,16,-,-,-,-,36,41,46,  41.20,-,-,-,-,00.00.562,,,760 | 05 2F F0 23 03 00 00 00 | ,768 | 05 6F F0 23 03 01 AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,126,DTC 확인,Read DTC,13.5,-,-,-,-,-,-,-,-,0,2,-,96 F0 87 | 96 F3 87,00.01.015,760 | 03 19 02 09 00 00 00 00 | 30 00 14 00 00 00 00 00 | ,768 | 10 0B 59 02 09 96 F0 87 | 21 09 96 F3 87 09 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,127,Tell-tale 신호 검사,,13.5,-,-,-,-,-,-,-,-,0,0,-,-,00.00.671,,421 | C5 60 54 44 04 00 00 00 | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,SKIP,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,128,POWER RESET,,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.529,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,129,SESSION,Com Open,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.391,760 | 02 10 03 00 00 00 00 00 | ,768 | 06 50 03 00 32 01 F4 AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,130,,Security Access,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.01.162,760 | 02 27 11 00 00 00 00 00 | 30 00 14 00 00 00 00 00 | ,768 | 10 0A 67 11 E7 76 B1 BB | 21 B6 A6 BB A1 AA AA AA | ,760 | 10 0A 27 12 0B 82 8E 27 | 21 68 21 9E 3D 00 00 00 | ,768 | 02 67 12 AA AA AA AA AA | 
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,131,DeCalibration 수행,DeCalibration,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.588,760 | 04 31 01 F0 01 00 00 00 | ,768 | 05 71 01 F0 01 00 AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,132,DTC 삭제,DTC Clear,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.502,760 | 04 14 FF FF FF 00 00 00 | ,768 | 01 54 AA AA AA AA AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,133,SESSION,Com Open,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.543,760 | 02 10 03 00 00 00 00 00 | ,768 | 06 50 03 00 32 01 F4 AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,SKIP,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,134,POWER RESET,,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.00.495,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,135,제어기 Sleep 확인,암전류 실측,13.5,0,,0.1,   0.04,-,-,-,-,-,-,-,-,00.00.903,,,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,136,제어기 WakeUp 확인,CAN Tx 확인,13.5,-,-,-,-,-,-,-,-,-,-,-,-,00.11.018,,421 | BB C0 18 16 02 00 C0 00 | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,137,DTC 확인,Param Missing & Cal DTC 확인,13.5,-,-,-,-,-,-,-,-,1,3,96 61 46,96 61 46 | 96 F0 87 | 96 F3 87,00.01.218,760 | 03 19 02 09 00 00 00 00 | 30 00 14 00 00 00 00 00 | ,768 | 10 0F 59 02 09 96 61 46 | 21 09 96 F0 87 08 96 F3 | 22 87 08 AA AA AA AA AA | ,,
001163140007100000021,R692181010260321MX5MX5ALH100130S16005,PASS,1,PASS,MX5a ILCU_LH,2026-03-21 11:04:27,2026-03-21 11:06:51,138,Tell-tale 신호 검사,,13.5,-,-,-,-,-,-,-,-,2,2,-,-,00.00.572,,421 | 94 D0 00 00 00 02 00 00 | ,,

